,Stellar Mass Ratio,Sub1 Mass,Sub1 Stellar Mass,Sub2 Mass,Sub2 Stellar Mass,Physical Separation,Average Distance,Angular Separation [rad],Angular Separation [deg],Projected Separation,Relative LOS Velocity,Relative Velocity
73,0.8940315211651835,9.47545614431205,0.20799008944744313,13.151281450855581,0.18594969605598016,193.67051894115568,81493.12638513483,0.0015820825477999136,0.09064665283023937,128.92887991183198,-39.014023352962155,82.18775544150178
74,0.534101371474697,6.387426608918795,0.036313288516789284,3.0006055181484714,0.019394977199573525,125.59881701829453,74180.13528201902,0.0015997874225913017,0.09166106743259349,118.67247274036377,-245.08225716948817,1072.2330364111058
75,0.5227765348542985,10.429195221596,0.11145578369626272,6.0314557740284975,0.05826646839020244,196.17190705291614,57414.30599485594,0.0021714505462778963,0.12441495172310052,124.67237510460575,-17.889928662059873,99.26684884982338
76,0.3166295532468407,15.759342780393382,0.276944535057408,3.433529873812202,0.08768882440938111,99.71327133854895,28666.031231531102,0.002795215976022546,0.16015407825363298,80.12780063897083,42.07444844959048,203.42040362361462
77,0.5359354119287132,14.672804484157602,0.23524740523975946,9.83681691442579,0.1260774150323314,292.7237323109109,67174.9677207998,0.000979209776856658,0.05610458747183362,65.77839040821493,16.416222640602086,91.24167056277912
78,0.3368079982346492,12.624730464100733,0.17012496836169091,5.477530293877159,0.05729945004363414,174.86874003858608,63418.55050868247,0.002523929690357248,0.14461051904523103,160.06404751857428,20.197131094635647,59.279449063892706
79,0.6667334453384169,11.391586211356294,0.13568644016760875,6.317576370937549,0.09046668773865475,157.0993511812165,54318.35577902237,0.0027413587513271404,0.15706828658229852,148.9061932256325,61.67010754495573,100.47052571000266
80,0.6155187297161958,8.863821330941951,0.09596123841893596,7.881834544296423,0.05906593957361647,261.75088201294443,45166.49260621791,0.0017714429140575786,0.10149620262385506,80.00988420277119,-41.37448644760492,78.08204149906726
81,0.30735200843420885,14.855627257597986,0.24151334471962818,6.071836996965434,0.07422961156324115,138.2270536680217,44580.97058814048,0.0025176942643249825,0.14425325545011622,112.2413132372655,79.43088074529143,84.55271498132562
82,0.4762186203731183,15.662744892076436,0.28459296799994255,10.218920875236211,0.13552847058882364,357.9792414916689,47038.334737169156,0.0065583745436676895,0.37576718181819585,308.4961228776112,-36.83120593598936,71.20999202202222
83,0.42232105127705616,14.24384673225306,0.3310082994306901,9.991780543770803,0.13979177299699963,237.1442346888788,68849.66926765142,0.002820021104482113,0.16157530742464601,194.1576490416075,-12.03532644286311,179.56501815851178
84,0.3575419359056207,14.113494348202197,0.21652549963251094,8.391070443337245,0.07741694631153972,265.04749041827813,17663.66509500535,0.014870105140361823,0.8519942654585231,262.6653971930135,0.25110385931219525,35.47255708309905
85,0.40803929566102254,16.04170302286027,0.28384338760745687,8.24358739928929,0.1158192559573853,247.78950759711162,54838.13649667701,0.004504604452059342,0.25809482347884105,247.02453151310323,-18.724592051245793,70.34053626707843
86,0.3448325752134475,17.480762933326183,0.3388566783239971,1.0046394553408358,0.1168488210147387,27.29440863504188,17102.044456661963,0.0015825886483813432,0.09067565025756441,27.065507070219248,-69.42014332708473,87.81994480251569
87,0.33910361383312815,16.932433989676607,0.3254812430758417,9.3675778965912,0.11037186576191674,309.47628353613317,70947.51189603609,0.0007146581000564004,0.04094689292806985,50.70321621334737,32.48903689425339,75.18928625323203
88,0.27125254444788055,15.7055659106885,0.2940018331373758,0.3719329833984375,0.0797487453108544,14.867517907153061,38359.22298014068,0.00026949910487611737,0.01544116129195507,10.337776319460493,-13.737676094527728,36.76625783430914
89,0.9832021243478307,2.320954713069622,0.4349390089649211,19.631511101442555,0.42763295757605063,46.153416164298214,23322.00780366478,0.0019788665435941486,0.11338070116758564,46.15115603244008,-46.87248141583725,49.0152931239628
90,0.9559108689174501,10.954588255700651,0.12929226035647712,7.958536764707472,0.12359187694166124,220.8633376942766,61331.67015680457,0.0035976154286974107,0.20612818037550998,220.64800080820686,-6.379784604837141,118.85782472399438
91,0.3250151923981608,10.11172402457639,0.10398566987827683,4.9387483002691095,0.033796922502139774,257.4778964319855,64323.984750334595,0.002886533947056752,0.1653862125875909,185.67349451232633,38.45612177842724,79.08795795199525
92,0.98650444981871,4.400434415179225,0.3513370620639904,17.67571429288384,0.34659557511235883,95.8815031747382,65732.07405310636,0.0010518281429997029,0.0602653133669658,69.13885176106845,-26.09754172435015,51.86591943759559
93,0.8007562141193288,20.02098724347214,0.44445012124144717,1.501599208492778,0.35589619645017795,43.08867544333348,54335.6051568657,0.00063679372158726,0.036485592667378774,34.60057339176548,-27.456798131429082,39.73056422990412
94,0.6142685283942548,11.542761329355795,0.1624558218856531,7.120790050766762,0.09979149863877931,178.3799293883073,66722.552535945,0.0007617482458401256,0.04364495953813307,50.82578980991447,-39.63769283088052,58.75601188193295
95,0.38153633678647386,11.048364822302098,0.1267738862761917,5.239565392880796,0.048368844170003214,285.59239838175324,52014.70808793396,0.005318129897204503,0.3047063980121604,276.6216261398381,-48.38788514380718,55.953544907506995
96,0.7601226347459724,13.058973266763747,0.1831282842947434,9.968842522458127,0.13919995395462983,280.20531885861755,56879.34740531877,0.004627424933800028,0.26513191872034597,263.2053800712299,38.349714580455924,55.231469919097876
97,0.900869570886831,19.101226509303725,0.40508100170776423,0.26735424080323006,0.3649251481828812,13.98955693647716,40135.33907215803,0.0001321096539154241,0.007569325602287753,5.302265762312683,26.48230787571234,48.01447434652508
98,0.9779247391095368,11.671355314792558,0.1812228158076645,5.789919169842405,0.17722227486940595,131.14435155629658,42918.831045419225,0.0021909451743109543,0.12553191163257216,94.03284338105537,-6.356479002414716,51.766236596118084
99,0.36419035796568694,14.885691791148112,0.24481553966249162,8.211432215665553,0.08915945902524565,226.37859591865666,48756.51813163418,0.002258432077128689,0.12939862633643792,110.11333132048875,-61.32179257357361,64.68135930414756
100,0.609350043686445,10.974978077260308,0.1250450980981114,8.081726032546532,0.07619623598885998,311.63742393607595,47882.887116727055,0.006179390472713746,0.3540529940498483,295.8879979927081,-96.44790177474603,118.41144683515911
101,0.33436409331825956,14.986575160154665,0.24644835547556537,8.846203556516933,0.08240348092836354,283.3568539967783,62544.023873635015,0.003432730020080504,0.1966809423584712,214.69695915359057,-12.201947223647494,51.74892731891969
102,0.35094366472967564,13.543729554033575,0.19816568127315085,4.757535045816373,0.06954499040965241,133.54932317356105,66247.90113421073,0.0017352786833765969,0.0994241448364973,114.95859950350656,-3.2449482198860267,76.98348802760354
103,0.5725427928738908,11.808149294406924,0.14690107674136005,8.46587840807554,0.08410715275368004,305.7216998388613,55660.05115921135,0.005074432662498935,0.29074357498452225,282.4437876730842,28.255798468260963,74.43816796598942
104,0.5056186017383428,9.191726068497267,0.08784028774123889,6.156702607579734,0.0444136834640189,210.53307152871602,41458.95866148351,0.004971513501491758,0.28484674142778366,206.11419726915148,-8.5546010783807,53.66685615336877
105,0.29407527476156203,9.963052759207136,0.10057778476166529,5.66749999330992,0.02957743968869597,250.55896341196927,55661.742241095824,0.0043313131118707104,0.24816596105986669,241.08881090620864,-0.5384304559864184,44.35407030917463
106,0.9594130821794787,11.526597155066131,0.13927369227446212,6.787590407536802,0.13362100237155797,189.0044875078478,25406.093873231745,0.007134167247948351,0.40875767364790205,181.25209156507154,40.201171019396185,62.57432164321576
107,0.5394178023279169,9.963509604963962,0.10332132375627053,4.379178064919025,0.055733361394218646,142.57173765097585,57699.59253188125,0.0023583138943010827,0.13512143291051337,136.07381382963305,29.238318608378925,111.29995171698766
108,0.2532511506415816,13.562189219868708,0.19874900042075172,5.4678911299771675,0.050333413045419564,140.22514928180104,52661.13968529296,0.0026235679485468993,0.15031937071753285,138.16015745991095,-38.912860197158274,101.68588049283565
109,0.3246878059284733,14.779968250455989,0.24080316154199005,7.503803479555331,0.07818585018170847,191.2174870770642,54291.00030590285,0.001231573636862625,0.07056397155180588,66.86337314703427,81.2122150483712,87.71874554915398
110,0.3646569950883491,12.282390386121337,0.16019115758655866,6.937768067235189,0.05841482616523868,199.75926829832088,37255.277844648896,0.003968068973883707,0.22735360502034369,147.83170610337598,36.539396454483,86.82834369146511
111,0.27311739052747647,14.820881638866208,0.24642431717928567,6.588780144375265,0.06730276647052169,183.40970361105673,56916.73955742347,0.0008461235601717388,0.04847930894442419,48.15859718085711,88.80672777048846,90.01377493930738
112,0.8290864207471462,13.833157179240882,0.2074007879978799,1.0182277129257469,0.17195317698129992,86.58707282348846,48417.60778878803,0.0015454777571063966,0.08854935281354111,74.82835078384292,15.416614781336548,42.25596474461884
